,GEO_ID,tot_vap,white_alone_vap,any_part_black_vap,any_part_aian_vap,any_part_asian_vap,any_part_nhpi_vap,hispanic_latino_vap,not_hispanic_latino_vap,white_latino_vap,poc_latino_vap,any_part_poc_vap,multiracial_vap,total_housing_units,total_occupied_housing,total_vacant_housing,tot_pop,poc_aian_vap,any_part_black_latino_vap
26369,1000000US170315401022009,105,0,105,0,0,0,0,105,0,0,105,0,61,59,2,169,0,0
26370,1000000US170315401022010,93,0,91,2,0,0,0,93,0,0,93,0,52,50,2,158,2,0
26371,1000000US170315401022011,15,0,15,0,0,0,0,15,0,0,15,0,8,8,0,24,0,0
26372,1000000US170315401022012,133,0,133,0,0,0,2,131,0,2,133,0,70,68,2,218,0,2
26373,1000000US170315401022013,383,0,383,0,2,0,0,383,0,0,383,3,192,189,3,608,0,0
26374,1000000US170315401022014,0,0,0,0,0,0,0,0,0,0,0,0,59,0,59,0,0,0
26375,1000000US170315401022015,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0
26376,1000000US170315401022016,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0
26377,1000000US170315401022017,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0
26378,1000000US170315401022018,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
26379,1000000US170315401022019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26380,1000000US170315401022020,126,0,126,1,0,0,0,126,0,0,126,2,64,64,0,194,1,0
26381,1000000US170315401022021,71,0,71,0,0,0,0,71,0,0,71,0,47,46,1,131,0,0
26382,1000000US170315401023000,49,0,49,0,0,0,2,47,0,2,49,1,26,23,3,68,0,2
26383,1000000US170315401023001,55,0,55,0,0,0,0,55,0,0,55,0,26,24,2,80,0,0
26384,1000000US170315401023002,78,0,78,0,0,0,1,77,0,1,78,0,42,38,4,106,0,1
26385,1000000US170315401023003,51,0,51,0,0,0,0,51,0,0,51,0,28,25,3,67,0,0
26386,1000000US170315401023004,87,0,87,1,0,0,0,87,0,0,87,1,53,42,11,119,0,0
26387,1000000US170315401023005,10,0,10,0,0,0,0,10,0,0,10,0,5,5,0,17,0,0
26388,1000000US170315401023006,51,1,50,0,0,0,0,51,0,0,50,0,26,23,3,69,0,0
26389,1000000US170315401023007,54,0,54,0,0,0,0,54,0,0,54,0,22,20,2,83,0,0
26390,1000000US170315401023008,16,0,16,0,0,0,0,16,0,0,16,0,10,7,3,26,0,0
26391,1000000US170315401023009,61,1,60,0,0,0,2,59,0,2,60,1,36,30,6,92,0,2
26392,1000000US170315401023010,41,0,41,0,0,0,0,41,0,0,41,2,22,20,2,59,0,0
26393,1000000US170315501001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26394,1000000US170315501001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26395,1000000US170315501001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26396,1000000US170315501001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26397,1000000US170315501001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26398,1000000US170315501001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26399,1000000US170315501001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26400,1000000US170315501001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,1000000US170315501001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26402,1000000US170315501001009,4,1,0,0,0,0,3,1,0,3,3,0,2,2,0,5,0,0
26403,1000000US170315501001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26404,1000000US170315501001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26405,1000000US170315501001012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26406,1000000US170315501001013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26407,1000000US170315501001014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26408,1000000US170315501001015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26409,1000000US170315501001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26410,1000000US170315501001017,28,12,0,0,1,0,15,13,0,15,16,3,14,14,0,33,0,0
26411,1000000US170315501001018,19,10,4,0,0,1,4,15,0,4,9,1,13,11,2,22,0,0
26412,1000000US170315501001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26413,1000000US170315501001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26414,1000000US170315501001021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26415,1000000US170315501001022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26416,1000000US170315501001023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26417,1000000US170315501001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26418,1000000US170315501001025,9,5,0,0,0,0,4,5,0,4,4,0,5,5,0,14,0,0
26419,1000000US170315501001026,27,13,1,0,0,0,13,14,0,13,14,0,14,14,0,36,0,0
26420,1000000US170315501001027,35,14,0,0,0,0,21,14,0,21,21,0,14,14,0,47,0,0
26421,1000000US170315501001028,49,30,1,0,1,0,17,32,0,17,19,1,33,29,4,57,0,0
26422,1000000US170315501001029,39,22,1,0,1,0,15,24,0,15,17,1,17,17,0,45,0,0
26423,1000000US170315501001030,26,12,0,2,2,0,12,14,0,12,14,0,15,15,0,32,2,0
26424,1000000US170315501001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26425,1000000US170315501001032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26426,1000000US170315501001033,21,9,0,1,0,0,12,9,0,12,12,0,11,10,1,32,1,0
26427,1000000US170315501001034,15,10,0,0,0,0,5,10,0,5,5,0,10,10,0,18,0,0
26428,1000000US170315501001035,26,20,0,0,0,0,6,20,0,6,6,0,13,13,0,30,0,0
26429,1000000US170315501001036,27,15,0,0,1,0,11,16,0,11,12,0,11,10,1,31,0,0
26430,1000000US170315501001037,6,4,0,0,0,0,2,4,0,2,2,0,5,4,1,6,0,0
26431,1000000US170315501001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26432,1000000US170315501001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26433,1000000US170315501001040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26434,1000000US170315501001041,8,8,0,0,0,0,0,8,0,0,0,0,5,3,2,10,0,0
26435,1000000US170315501001042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26436,1000000US170315501001043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26437,1000000US170315501001044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26438,1000000US170315501001045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26439,1000000US170315501001046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26440,1000000US170315501001047,49,30,1,0,0,0,18,31,0,18,19,0,37,27,10,61,0,0
26441,1000000US170315501001048,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0
26442,1000000US170315501001049,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
26443,1000000US170315501001050,3,3,0,0,0,0,0,3,0,0,0,0,3,2,1,3,0,0
26444,1000000US170315501001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26445,1000000US170315501001052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26446,1000000US170315501001053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26447,1000000US170315501001054,2,0,0,0,0,0,2,0,0,2,2,0,1,1,0,2,0,0
26448,1000000US170315501001055,21,11,0,0,0,0,10,11,0,10,10,0,11,10,1,31,0,0
26449,1000000US170315501001056,34,20,1,0,1,0,12,22,0,12,14,1,15,13,2,47,0,0
26450,1000000US170315501001057,52,43,0,0,0,0,9,43,0,9,9,0,30,30,0,63,0,0
26451,1000000US170315501001058,24,14,0,0,0,0,10,14,0,10,10,0,13,11,2,32,0,0
26452,1000000US170315501001059,4,2,0,0,0,0,2,2,0,2,2,0,2,2,0,5,0,0
26453,1000000US170315501001060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26454,1000000US170315501001061,5,5,0,0,0,0,0,5,0,0,0,0,4,4,0,6,0,0
26455,1000000US170315501001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26456,1000000US170315501001063,17,13,0,0,0,0,4,13,0,4,4,0,12,11,1,21,0,0
26457,1000000US170315501001064,26,16,0,1,0,0,10,16,0,10,10,2,12,12,0,30,1,0
26458,1000000US170315501001065,17,14,0,0,0,0,3,14,0,3,3,0,12,11,1,17,0,0
26459,1000000US170315501001066,23,17,0,0,0,0,6,17,0,6,6,0,14,14,0,24,0,0
26460,1000000US170315501001067,14,10,0,0,0,0,4,10,0,4,4,0,10,9,1,17,0,0
26461,1000000US170315501001068,31,19,0,0,1,0,11,20,0,11,12,1,12,11,1,39,0,0
26462,1000000US170315501001069,25,15,0,0,0,0,10,15,0,10,10,0,15,14,1,39,0,0
26463,1000000US170315501001070,37,20,0,0,0,0,17,20,0,17,17,0,20,19,1,42,0,0
26464,1000000US170315501001071,33,19,0,0,1,0,13,20,0,13,14,0,17,17,0,37,0,0
26465,1000000US170315501001072,25,13,2,0,0,0,10,15,0,10,12,0,15,14,1,37,0,0
26466,1000000US170315501001073,20,11,1,0,0,0,9,11,0,9,9,0,15,13,2,29,0,1
26467,1000000US170315501001074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26468,1000000US170315501001075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26469,1000000US170315501001076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26470,1000000US170315501001077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26471,1000000US170315501001078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26472,1000000US170315501001079,10,7,0,0,0,0,3,7,0,3,3,0,6,6,0,12,0,0
26473,1000000US170315501001080,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
26474,1000000US170315501001081,6,2,1,0,0,0,3,3,0,3,4,0,5,5,0,8,0,0
26475,1000000US170315501001082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26476,1000000US170315501001083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26477,1000000US170315501001084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26478,1000000US170315501001085,12,8,0,0,0,0,4,8,0,4,4,0,6,6,0,15,0,0
26479,1000000US170315501001086,2,1,1,0,0,0,0,2,0,0,1,0,3,2,1,2,0,0
26480,1000000US170315501001087,14,10,3,0,0,0,1,13,0,1,4,0,10,9,1,16,0,0
26481,1000000US170315501001088,2,2,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0
26482,1000000US170315501001089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26483,1000000US170315501001090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26484,1000000US170315501001091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26485,1000000US170315501001092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26486,1000000US170315501002000,25,20,2,0,0,0,3,22,0,3,5,0,15,15,0,27,0,0
26487,1000000US170315501002001,72,40,7,0,0,0,28,44,0,28,32,2,46,45,1,83,0,3
26488,1000000US170315501002002,62,47,2,1,0,0,13,49,0,13,15,0,43,38,5,69,1,0
26489,1000000US170315501002003,43,18,6,1,0,0,20,23,0,20,25,2,24,23,1,57,1,1
26490,1000000US170315501002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26491,1000000US170315501002005,23,5,0,7,0,0,16,7,0,16,18,1,12,11,1,35,7,0
26492,1000000US170315501002006,30,22,0,0,0,0,8,22,0,8,8,0,17,16,1,34,0,0
26493,1000000US170315501002007,23,17,0,4,0,0,5,18,0,5,6,3,17,14,3,30,3,0
26494,1000000US170315501002008,27,21,0,0,0,0,6,21,0,6,6,0,18,15,3,34,0,0
26495,1000000US170315501002009,30,17,0,3,1,0,13,17,0,13,13,1,12,12,0,35,3,0
26496,1000000US170315501002010,36,26,0,4,0,0,10,26,0,10,10,3,17,16,1,45,4,0
26497,1000000US170315501002011,24,17,0,0,0,0,7,17,0,7,7,0,16,16,0,34,0,0
26498,1000000US170315501002012,26,15,1,0,0,0,10,16,0,10,11,0,14,13,1,41,0,0
26499,1000000US170315501002013,27,20,0,0,0,0,7,20,0,7,7,0,16,16,0,32,0,0
26500,1000000US170315501002014,30,16,1,0,0,0,13,17,0,13,14,0,15,15,0,54,0,0
26501,1000000US170315501002015,24,12,2,0,2,0,8,16,0,8,12,0,8,8,0,27,0,0
26502,1000000US170315501002016,12,7,0,0,0,0,5,7,0,5,5,0,7,6,1,14,0,0
26503,1000000US170315501002017,12,3,0,0,0,0,9,3,0,9,9,0,9,7,2,15,0,0
26504,1000000US170315501002018,20,14,0,0,0,0,6,14,0,6,6,0,10,10,0,23,0,0
26505,1000000US170315501002019,15,8,0,0,2,0,5,10,0,5,7,0,10,10,0,24,0,0
26506,1000000US170315501002020,29,22,0,0,0,0,7,22,0,7,7,0,11,10,1,41,0,0
26507,1000000US170315501002021,16,7,0,0,1,0,8,8,0,8,9,1,9,8,1,26,0,0
26508,1000000US170315501002022,24,10,2,0,0,0,12,12,0,12,14,1,12,12,0,33,0,0
26509,1000000US170315501002023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26510,1000000US170315501002024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26511,1000000US170315501002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26512,1000000US170315501003000,48,23,0,1,0,0,24,24,0,24,25,0,27,24,3,57,1,0
26513,1000000US170315501003001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26514,1000000US170315501003002,28,9,0,0,0,0,19,9,0,19,19,0,13,11,2,36,0,0
26515,1000000US170315501003003,54,19,1,0,4,1,30,24,0,30,35,6,25,25,0,74,0,1
26516,1000000US170315501003004,33,13,1,0,1,3,19,14,0,19,20,1,21,15,6,48,0,0
26517,1000000US170315501003005,46,28,0,2,0,0,16,30,0,16,18,2,26,23,3,63,0,0
26518,1000000US170315501003006,42,21,5,0,0,0,17,25,0,17,21,0,24,23,1,61,0,1
26519,1000000US170315501003007,44,17,0,2,1,0,26,18,0,26,27,1,23,21,2,65,2,0
26520,1000000US170315501003008,62,10,21,2,2,0,29,33,0,29,52,2,39,32,7,116,0,2
26521,1000000US170315501003009,44,25,5,0,0,0,17,27,0,17,19,0,26,20,6,52,0,3
26522,1000000US170315501003010,56,24,9,1,0,0,24,32,0,24,32,4,48,32,16,83,0,1
26523,1000000US170315501003011,34,22,0,0,0,0,12,22,0,12,12,1,24,21,3,49,0,0
26524,1000000US170315501003012,34,4,6,0,0,0,24,10,0,24,30,0,24,18,6,54,0,0
26525,1000000US170315501003013,24,16,0,0,1,0,7,17,0,7,8,0,15,13,2,32,0,0
26526,1000000US170315501003014,8,1,1,5,0,0,6,2,0,6,7,4,3,3,0,14,1,0
26527,1000000US170315501003015,39,21,0,0,0,0,18,21,0,18,18,0,21,20,1,62,0,0
26528,1000000US170315501003016,30,8,4,0,0,0,18,12,0,18,22,0,12,11,1,48,0,0
26529,1000000US170315501003017,34,23,0,1,1,0,11,23,0,11,11,1,19,19,0,53,0,0
26530,1000000US170315501003018,27,8,0,1,0,0,18,9,0,18,19,0,12,12,0,35,1,0
26531,1000000US170315501003019,89,48,23,0,2,0,16,73,0,16,41,0,93,80,13,98,0,0
26532,1000000US170315501003020,17,9,0,0,0,0,8,9,0,8,8,0,10,10,0,24,0,0
26533,1000000US170315501003021,21,11,0,0,1,0,10,11,0,10,10,0,13,11,2,29,0,0
26534,1000000US170315501003022,46,31,3,1,0,0,12,34,0,12,15,4,26,22,4,64,0,0
26535,1000000US170315501003023,8,6,1,0,0,0,1,7,0,1,2,0,9,6,3,13,0,0
26536,1000000US170315501003024,27,19,2,0,0,0,7,20,0,7,8,2,22,21,1,34,0,1
26537,1000000US170315501003025,2,2,0,0,0,0,0,2,0,0,0,0,8,2,6,2,0,0
26538,1000000US170315501003026,28,10,1,0,0,0,17,11,0,17,18,1,14,12,2,39,0,0
26539,1000000US170315501003027,8,4,0,0,0,0,4,4,0,4,4,0,5,4,1,13,0,0
26540,1000000US170315501003028,23,11,3,2,0,0,9,14,0,9,12,2,15,14,1,28,2,0
26541,1000000US170315501003029,29,13,1,0,0,0,15,14,0,15,16,5,21,14,7,39,0,0
26542,1000000US170315501003030,17,16,0,1,0,0,0,17,0,0,1,1,9,9,0,18,0,0
26543,1000000US170315501003031,19,9,7,0,0,0,4,15,0,4,10,0,11,9,2,25,0,1
26544,1000000US170315501003032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26545,1000000US170315501003033,6,0,0,0,0,0,6,0,0,6,6,0,4,3,1,13,0,0
26546,1000000US170315501004000,22,8,0,0,1,0,13,9,0,13,14,0,11,11,0,26,0,0
26547,1000000US170315501004001,53,15,5,1,0,0,37,16,0,37,38,3,27,23,4,87,1,4
26548,1000000US170315501004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26549,1000000US170315501004003,8,0,0,1,0,0,8,0,0,8,8,0,5,4,1,13,1,0
26550,1000000US170315501004004,29,20,0,0,0,0,9,20,0,9,9,0,17,15,2,41,0,0
26551,1000000US170315501004005,38,18,0,0,0,0,20,18,0,20,20,2,21,19,2,54,0,0
26552,1000000US170315501004006,60,21,6,0,0,0,33,27,0,33,39,2,30,29,1,87,0,0
26553,1000000US170315501004007,46,24,8,0,0,0,16,30,0,16,22,3,24,23,1,68,0,2
26554,1000000US170315501004008,43,16,3,0,1,0,23,20,0,23,27,0,24,21,3,72,0,0
26555,1000000US170315501004009,41,5,5,3,0,0,31,10,0,31,36,3,23,21,2,75,2,1
26556,1000000US170315501004010,33,12,3,0,1,0,18,15,0,18,21,1,26,19,7,44,0,1
26557,1000000US170315501004011,15,6,0,0,0,0,9,6,0,9,9,0,10,9,1,17,0,0
26558,1000000US170315501004012,4,4,0,0,0,0,0,4,0,0,0,0,5,3,2,4,0,0
26559,1000000US170315501004013,31,18,0,0,0,0,13,18,0,13,13,0,23,18,5,42,0,0
26560,1000000US170315501004014,41,18,3,0,0,0,20,21,0,20,23,2,23,22,1,58,0,0
26561,1000000US170315501004015,28,16,0,0,0,0,12,16,0,12,12,0,20,17,3,39,0,0
26562,1000000US170315501004016,32,23,0,0,0,0,9,23,0,9,9,0,13,13,0,41,0,0
26563,1000000US170315501004017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26564,1000000US170315501004018,6,4,0,0,0,0,2,4,0,2,2,0,4,4,0,6,0,0
26565,1000000US170315501004019,18,6,0,0,0,0,12,6,0,12,12,0,8,8,0,21,0,0
26566,1000000US170315501005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26567,1000000US170315501005001,33,15,0,0,0,0,18,15,0,18,18,0,12,11,1,37,0,0
26568,1000000US170315501005002,40,23,0,0,0,0,17,23,0,17,17,0,17,16,1,43,0,0
26569,1000000US170315501005003,44,15,0,0,0,0,29,15,0,29,29,0,19,19,0,53,0,0
26570,1000000US170315501005004,36,17,0,0,0,0,19,17,0,19,19,0,17,17,0,43,0,0
26571,1000000US170315501005005,30,25,0,0,0,0,5,25,0,5,5,0,16,15,1,41,0,0
26572,1000000US170315501005006,32,13,1,4,1,0,15,17,0,15,19,2,15,15,0,38,3,0
26573,1000000US170315501005007,38,14,0,0,0,0,24,14,0,24,24,1,15,14,1,50,0,0
26574,1000000US170315501005008,37,16,0,0,0,0,21,16,0,21,21,2,18,18,0,49,0,0
26575,1000000US170315501005009,32,11,0,0,0,0,21,11,0,21,21,0,13,13,0,36,0,0
26576,1000000US170315501005010,35,9,0,0,1,0,25,10,0,25,26,0,14,14,0,49,0,0
26577,1000000US170315501005011,71,24,0,3,0,0,45,26,0,45,47,2,27,27,0,89,1,0
26578,1000000US170315501005012,33,6,0,0,0,0,27,6,0,27,27,0,12,12,0,47,0,0
26579,1000000US170315501005013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26580,1000000US170315501005014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26581,1000000US170315501005015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26582,1000000US170315501005016,38,10,0,0,9,0,19,19,0,19,28,0,14,14,0,54,0,0
26583,1000000US170315501005017,46,14,1,0,0,0,32,14,0,32,32,0,15,15,0,58,0,1
26584,1000000US170315501005018,41,21,0,0,0,0,20,21,0,20,20,0,15,15,0,49,0,0
26585,1000000US170315501005019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26586,1000000US170315501005020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26587,1000000US170315501005021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26588,1000000US170315501005022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26589,1000000US170315501005023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26590,1000000US170315501005024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26591,1000000US170315501005025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26592,1000000US170315501005026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26593,1000000US170315501005027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26594,1000000US170315501005028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26595,1000000US170315501005029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26596,1000000US170315501005030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26597,1000000US170315501005031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26598,1000000US170315501005032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26599,1000000US170315501005033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26600,1000000US170315501005034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26601,1000000US170315501005035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26602,1000000US170315501005036,28,20,0,0,0,0,8,20,0,8,8,1,13,13,0,43,0,0
26603,1000000US170315501006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26604,1000000US170315501006001,45,41,1,0,0,0,3,42,0,3,4,0,24,23,1,55,0,0
26605,1000000US170315501006002,25,13,1,1,0,0,10,15,0,10,12,0,13,12,1,31,1,0
26606,1000000US170315501006003,25,11,0,0,0,0,14,11,0,14,14,4,13,13,0,37,0,0
26607,1000000US170315501006004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26608,1000000US170315501006005,15,12,0,0,0,0,3,12,0,3,3,0,9,9,0,19,0,0
26609,1000000US170315501006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26610,1000000US170315501006007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26611,1000000US170315501006008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26612,1000000US170315501006009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26613,1000000US170315501006010,40,21,0,0,0,0,19,21,0,19,19,0,17,17,0,53,0,0
26614,1000000US170315501006011,35,25,0,1,0,0,10,25,0,10,10,1,18,18,0,50,0,0
26615,1000000US170315501006012,32,20,0,0,0,0,12,20,0,12,12,0,15,14,1,38,0,0
26616,1000000US170315501006013,41,20,1,0,0,0,20,21,0,20,21,0,19,17,2,52,0,0
26617,1000000US170315501006014,43,26,0,1,0,0,16,27,0,16,17,1,20,20,0,61,0,0
26618,1000000US170315501006015,27,25,1,0,0,0,1,26,0,1,2,1,20,18,2,27,0,0
26619,1000000US170315501006016,48,13,0,2,0,0,33,15,0,33,35,0,23,20,3,63,2,0
26620,1000000US170315501006017,35,24,0,2,0,0,11,24,0,11,11,3,18,18,0,54,0,0
26621,1000000US170315501006018,41,19,1,0,0,0,21,20,0,21,22,0,17,17,0,62,0,0
26622,1000000US170315501006019,37,23,0,2,1,0,12,25,0,12,14,1,19,19,0,44,2,0
26623,1000000US170315501006020,39,18,2,0,2,0,20,19,0,20,21,2,19,17,2,54,0,1
26624,1000000US170315501006021,33,9,0,0,0,0,24,9,0,24,24,1,17,15,2,49,0,0
26625,1000000US170315501006022,48,22,4,2,0,0,22,26,0,22,26,3,35,27,8,73,2,0
26626,1000000US170315501006023,36,18,0,0,0,0,18,18,0,18,18,0,25,17,8,45,0,0
26627,1000000US170315501006024,25,15,3,1,0,0,7,18,0,7,10,0,19,14,5,36,1,0
26628,1000000US170315501006025,35,22,0,0,0,0,13,22,0,13,13,0,23,20,3,45,0,0
26629,1000000US170315501006026,53,16,0,1,0,0,37,16,0,37,37,0,28,24,4,84,1,0
26630,1000000US170315501006027,2,2,0,0,0,0,0,2,0,0,0,0,2,1,1,10,0,0
26631,1000000US170315501006028,62,26,2,0,0,0,34,28,0,34,36,0,36,31,5,95,0,0
26632,1000000US170315501006029,34,21,0,0,0,0,13,21,0,13,13,1,20,17,3,55,0,0
26633,1000000US170315501006030,38,11,1,2,0,0,26,12,0,26,27,3,19,18,1,57,0,0
26634,1000000US170315501006031,48,7,3,2,0,0,36,12,0,36,41,4,27,24,3,73,0,1
26635,1000000US170315501006032,35,18,3,0,0,0,17,18,0,17,17,0,25,20,5,61,0,3
26636,1000000US170315501006033,43,26,0,0,0,0,17,26,0,17,17,0,29,28,1,52,0,0
26637,1000000US170315501006034,25,18,1,1,0,0,5,20,0,5,7,0,18,16,2,33,1,0
26638,1000000US170315501006035,9,2,0,0,0,0,7,2,0,7,7,0,6,4,2,10,0,0
26639,1000000US170315501006036,57,18,3,2,0,0,37,20,0,37,39,0,24,23,1,86,2,1
26640,1000000US170315501006037,54,14,2,0,0,0,38,16,0,38,40,0,25,24,1,78,0,0
26641,1000000US170315501006038,38,29,0,0,0,0,9,29,0,9,9,0,20,19,1,46,0,0
26642,1000000US170315501006039,37,25,4,0,1,0,7,30,0,7,12,1,21,19,2,54,0,0
26643,1000000US170315502001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26644,1000000US170315502001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26645,1000000US170315502001002,22,7,4,0,0,0,11,11,0,11,15,0,11,10,1,33,0,0
26646,1000000US170315502001003,29,8,2,1,0,0,20,9,0,20,21,3,10,10,0,33,1,1
26647,1000000US170315502001004,19,7,0,0,0,0,12,7,0,12,12,0,8,8,0,21,0,0
26648,1000000US170315502001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26649,1000000US170315502001006,37,26,1,0,0,0,10,27,0,10,11,1,17,17,0,58,0,0
26650,1000000US170315502001007,22,14,0,0,0,0,8,14,0,8,8,0,12,11,1,35,0,0
